candidate_id,adm3_name,adm4_name,lat,lon,is_rural,nearest_tower_km,gap_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,hazard_score,safety_score,baseline_suitability,adm4_pcode,population_2020,population_score,nearest_tower_id,nearest_tower_lat,nearest_tower_lon,nearest_tower_township,nearest_tower_networks,nearest_tower_radios,nearest_tower_cell_count,nearest_tower_recheck_km,elevation_m,elevation_score
10,Hmawbi,Hle Ngoke Chaung,17.138622467913635,96.00338680755776,1,0.4257626267973463,0.0170305050718938,159.97487523352706,0.0575527749212662,0.962113944836344,0.1002085936528634,0.0,0.8328281421588218,0.1671718578411781,28.5294081719313,MMR013003011,20179.82586812973,0.7604135234606976,3027,17.135239,96.001511,Hmawbi,MPT,GSM,1,0.4257626267963672,15.0,0.3783783783783784
11,Hmawbi,Hpu Gyi,17.239482811187607,96.0031165031464,1,4.619399513491445,0.1847759805396578,163.76149197573926,0.0553148988634977,1.0,0.0120818812688171,0.0,0.8518122821903226,0.1481877178096774,38.309374599524624,MMR013003012,15378.63969874382,0.7395715783826506,3072,17.229995727539,95.96076965332,Hmawbi,MPT,GSM,1,4.619399513493045,18.0,0.4594594594594595
12,Hmawbi,Let Pan Tan Su,17.204179963720694,96.04735719586482,1,1.378525617414323,0.0551410246965729,161.34485634004778,0.0565809568493715,0.9999657668035536,0.0619387656996215,0.0,0.8592617166379637,0.1407382833620363,30.41953573222492,MMR013003013,10823.45849686861,0.7126273018900234,3063,17.192916870117,96.052780151367,Hmawbi,MPT,UMTS,1,1.3785256174140683,27.0,0.7027027027027027
13,Hmawbi,War Pa Taw,17.18576228306319,96.01884163233238,1,3.340471935033702,0.1336188774013481,161.3483963721225,0.0566726823411042,1.0,0.065550880856826,0.0,0.8598326321285239,0.1401673678714761,35.119643162153025,MMR013003014,4895.897790551186,0.6517783181538783,3036,17.169570922852,95.99235534668,Hmawbi,Ooredoo,UMTS,1,3.340471935033936,18.0,0.4594594594594595
14,Hmawbi,War Net Chaung Bu Tar,17.15341160829254,96.04300256195144,1,2.2982592003311986,0.0919303680132479,159.59863360560465,0.0576742676134772,0.951718596280815,0.1049929299015479,0.0,0.8247097463239249,0.1752902536760751,33.145175885936,MMR013003015,8325.039285182953,0.6924963314411957,3026,17.133865356445,96.050033569336,Hmawbi,MPT,UMTS,1,2.298259200331114,12.0,0.2972972972972973
15,Hmawbi,Auk War Net Chaung,17.1314145812115,96.05681193903818,1,0.6361407962858151,0.0254456318514326,158.48698971069746,0.0583350520811729,0.9210044889105132,0.1310143722107919,0.0,0.802505971405555,0.1974940285944449,29.48914834000263,MMR013003016,11698.577612042429,0.7185912899973642,3024,17.125731,96.057495,Hmawbi,Ooredoo,UMTS,1,0.6361407962858293,31.0,0.8108108108108109
16,Hmawbi,Ku Lar Kone (U Htun Hla Ah Su),17.166867108216426,95.99331453280148,1,0.2466854371176421,0.0098674174847056,161.2084827262556,0.0568041462595882,0.9961978391104508,0.0707278802232107,0.0,0.8573773452773649,0.1426226547226351,27.731384869921865,MMR013003018,9559.594440460203,0.7031027827308592,3032,17.165451049805,95.995101928711,Hmawbi,Ooredoo,UMTS,1,0.2466854371169382,16.0,0.40540540540540543
17,Hmawbi,Myo Chaung,17.122963608148265,95.95236920539526,1,5.397393970586836,0.2158957588234734,160.41643284174708,0.0573092638847671,0.974313937883736,0.090619221175597,0.0,0.8417597303775151,0.1582402696224849,40.32734957374568,MMR013003019,3243.96589076519,0.620211276274431,3027,17.135239,96.001511,Hmawbi,MPT,GSM,1,5.3973939705875855,5.0,0.10810810810810811
18,Hmawbi,Kan Ka Lay (M),17.150340185871094,95.97688416146131,1,1.6468559921564567,0.0658742396862582,160.93646500437097,0.0569837704057539,0.9886821395641616,0.0778014111327675,0.0,0.8520500302994525,0.1479499697005475,31.17170392668371,MMR013003020,6540.422708272934,0.6739906875727327,3031,17.160874,95.98778,Hmawbi,MPT,GSM,1,1.646855992158239,11.0,0.2702702702702703
19,Hmawbi,Myaung Ta Kar,17.187571788463476,95.96425673263842,1,0.6648624498369231,0.0265944979934769,162.55421130491354,0.0560165883002531,1.0,0.0397141457819501,0.0,0.8559571218672926,0.1440428781327074,28.756313051599225,MMR013003021,18590.64738166332,0.7541215092967882,3062,17.18879699707,95.97038269043,Hmawbi,MPT,GSM,1,0.6648624498367698,10.0,0.24324324324324326
20,Hmawbi,Nyaung Kone,17.203516911158413,95.95197659560228,1,1.111314533703115,0.0444525813481246,163.3831413833575,0.0555302446197338,1.0,0.0205621156665458,0.0,0.8530843173499818,0.1469156826500182,29.870890120637743,MMR013003022,4401.987287044525,0.6436223288593076,3065,17.201156616211,95.962142944336,Hmawbi,MPT,GSM,1,1.111314533703149,9.0,0.21621621621621623
21,Hmawbi,Myit Kyoe,17.210188811012173,95.91828066590028,1,4.673520454523187,0.1869408181809274,164.18137119322247,0.055008093445562,1.0,0.0,0.0,0.85,0.15,38.46644909085565,MMR013003023,3927.451558828354,0.6348741763434699,3068,17.213516235352,95.962142944336,Hmawbi,Ooredoo,UMTS,1,4.673520454523612,8.0,0.1891891891891892
22,Hmawbi,Shwe Mya Yar Kone,17.224002291403107,95.9591768665472,1,0.540872474027116,0.0216348989610846,164.04740577643196,0.0551666380190346,1.0,0.0062434253130217,0.0,0.8509365137969532,0.1490634862030467,28.53404623071078,MMR013003024,11974.960305690764,0.7203824231099821,3071,17.228622436523,95.96076965332,Hmawbi,MPT,GSM,1,0.5408724740277456,12.0,0.2972972972972973
23,Hmawbi,Pauk Kone,17.075588730714273,96.04606922325944,1,2.1753388444891515,0.087013553779566,156.84907279633035,0.0595005665472994,0.8757497484293407,0.176911890877754,0.0,0.7709240697966027,0.2290759302033973,33.65695217982492,MMR013003025,2713.168529510498,0.6065089202899899,2975,17.091293334961,96.05827331543,Hmawbi,MPT,UMTS,1,2.175338844489143,8.0,0.1891891891891892
24,Hmawbi,Than Day Pin,17.082982798061018,96.09723440773764,1,0.4954244761683356,0.0198169790467334,155.7983754916346,0.0599353366058194,0.8467195617140113,0.1940329712733274,0.0,0.7488165731479087,0.2511834268520913,29.956770145585377,MMR013003026,14105.873046875,0.7329449524414666,2972,17.085800170898,96.100845336914,Hmawbi,Telenor,UMTS,1,0.4954244761689664,23.0,0.5945945945945946
25,Hmawbi,Boe Daw Na Kone,17.136018162698765,96.09717220248758,1,3.798911003059285,0.1519564401223714,157.57959239396854,0.0586938954734521,0.8959336017845038,0.1451454892190493,0.0,0.7833153848996857,0.2166846151003143,37.367655633847,MMR013003028,10248.312767863274,0.7084389742857655,3014,17.11051940918,96.073379516602,Hmawbi,Ooredoo,UMTS,1,3.798911003059485,16.0,0.40540540540540543
26,Hmawbi,Nyaung Hnit Pin,17.113252805472868,96.13584777608632,1,2.907748692143025,0.1163099476857209,155.66746766479457,0.0596723265415319,0.8431026506981745,0.1836757344598257,0.0,0.7441886132624221,0.2558113867375778,35.81576766220692,MMR013003029,9493.1237783432,0.7025675700691837,2979,17.096628,96.156967,Hmawbi,"Mytel, Telenor",LTE,2,2.907748692142378,10.0,0.24324324324324326
27,Hmawbi,Yoe Gyi,17.024544164626228,96.04413521483364,1,2.6058869281804764,0.104235477127219,155.24224966785695,0.0606780293027646,0.8313541120937169,0.2232799286578589,0.0,0.7401429845783382,0.2598570154216618,35.15198385895807,MMR013003030,1659.2428259849548,0.5688029676582869,2961,17.002139,96.036949,Hmawbi,Telenor,UMTS,1,2.605886928180657,5.0,0.10810810810810811
28,Hmawbi,Moe Kyoe Pyit,17.049491119039917,96.03782802835632,1,2.982246064936232,0.1192898425974492,156.18579059111102,0.0600121381536413,0.8574236271226447,0.1970573871662709,0.0,0.7583686911291886,0.2416313088708114,35.78186018890913,MMR013003031,2563.1458798646927,0.6021470202758019,2963,17.059707641602,96.063766479492,Hmawbi,MPT,"GSM, UMTS",2,2.9822460649366973,10.0,0.24324324324324326
29,Hmawbi,Yae Paw Theit,17.021043635160368,96.01940058535386,1,2.810781057559591,0.1124312423023836,155.7035188861581,0.0604559598059005,0.8440987260500588,0.214534915898339,0.0,0.7496641545273007,0.2503358454726992,35.5009122202335,MMR013003032,9148.012282252312,0.6997271196352635,2961,17.002139,96.036949,Hmawbi,Telenor,UMTS,1,2.810781057559961,7.0,0.16216216216216217
30,Hmawbi,Yin Taik Pin,17.060312153263297,96.08627609339464,1,1.7922492740571854,0.0716899709622874,155.3337125231203,0.060341341087191,0.8338811803120763,0.2100212741251608,0.0,0.7403021943840389,0.2596978056159611,33.19686534197666,MMR013003033,3049.6069498062134,0.6154731738285766,5968,17.045974731445,96.093978881836,Mingaladon,MPT,UMTS,1,1.7922492740573917,25.0,0.6486486486486487
31,Hmawbi,Thar Yar Kone,17.04541786547727,96.06037935321628,1,1.1169329007108073,0.0446773160284322,155.51159970143794,0.0603818115631131,0.8387961048843053,0.2116149861536941,0.0,0.7447189370747137,0.2552810629252863,31.509854905585232,MMR013003034,2799.4897224903107,0.6089106904618841,2962,17.043228149414,96.07063293457,Hmawbi,Ooredoo,UMTS,1,1.1169329007104978,8.0,0.1891891891891892
32,Hmawbi,Thea Kone,17.024429411071804,96.06430570017056,1,2.195901781459901,0.087836071258396,154.7453295436851,0.0609285759925397,0.8176244832816483,0.233146362498974,0.0,0.7299527651642471,0.2700472348357529,34.32087279804006,MMR013003035,3214.5070610046387,0.6195116738084928,2962,17.043228149414,96.07063293457,Hmawbi,Ooredoo,UMTS,1,2.195901781459883,10.0,0.24324324324324326
33,Hmawbi,Leik Poke Taw Ywar Gyi,17.050685344725895,96.07116795843228,1,0.8311518891985908,0.0332460755679436,155.41112739524112,0.060387693773754,0.8360201105084007,0.2118466253830118,0.0,0.7423940877395924,0.2576059122604076,30.85885321798273,MMR013003036,11529.433434963226,0.717474137517924,2962,17.043228149414,96.07063293457,Hmawbi,Ooredoo,UMTS,1,0.8311518891986418,9.0,0.21621621621621623
34,Hmawbi,Ah Hta Yu,17.081721743510332,96.1546754037828,1,0.7876442065922352,0.0315057682636894,154.0271621393781,0.06064272598936,0.7977819142118316,0.221889697534109,0.0,0.7113980817101733,0.2886019182898267,31.219374870168764,MMR013003037,8701.083636522293,0.6958850855072014,2966,17.074816,96.153026,Hmawbi,MPT,GSM,1,0.7876442065922323,7.0,0.16216216216216217
35,Hmawbi,In Hlyat,17.084748087287743,96.07228079213972,1,1.657174244503236,0.0662869697801294,156.51259969911536,0.0595983424952822,0.8664531824315199,0.1807622707127057,0.0,0.7635995456736978,0.2364004543263022,32.5232250017023,MMR013003038,4372.027277946472,0.64309855546256,2975,17.091293334961,96.05827331543,Hmawbi,MPT,UMTS,1,1.6571742445034217,19.0,0.4864864864864865
36,Hmawbi,Sat Thwar Taw,17.113449756309336,96.08062126151704,1,0.835736191263924,0.0334294476505569,157.26747285272813,0.059026421806329,0.887309911099073,0.1582402503859309,0.0,0.7779494619921017,0.2220505380078983,30.33652492915189,MMR013003039,20929.843145608906,0.7632128366544851,3014,17.11051940918,96.073379516602,Hmawbi,Ooredoo,UMTS,1,0.8357361912640421,19.0,0.4864864864864865
37,Hmawbi,Urban,17.09645734378486,96.0376924346538,0,0.2378424984266744,0.0095136999370669,157.74716372239703,0.0589165463476155,0.9005635051169614,0.153913396396633,0.0,0.788565988808912,0.2114340111910879,3.7423321640903375,MMR013003701,25740.284470319748,0.7790825636195974,2981,17.098159790039,96.039047241211,Hmawbi,"MPT, Ooredoo",UMTS,2,0.237842498426541,13.0,0.32432432432432434
38,Thanlyin,Win Kha Nee,16.959431137636134,96.38391591427175,1,6.999740657372791,0.2799896262949116,142.18370286915643,0.0664841627792912,0.4705536702319966,0.4519232680300407,0.0,0.4677591099017032,0.5322408900982968,49.782990929169145,MMR013023001,4170.641679644585,0.6394818699684127,1635,16.919631958008,96.332931518555,Dagon Myothit (Seikkan),Telenor,UMTS,2,6.999740657372321,7.0,0.16216216216216217
39,Thanlyin,Hpar Ku (East),16.928103071387177,96.3976424084987,1,6.723470896765182,0.2689388358706073,140.88658871996182,0.0674951030690335,0.4347151220850407,0.4917337141189992,0.0,0.4432679108901344,0.5567320891098655,49.487311488884416,MMR013023002,4066.11300098896,0.6375351909986676,7917,16.874542,96.368317,Thanlyin,Telenor,UMTS,1,6.723470896765474,5.0,0.10810810810810811
40,Thanlyin,Hpar Ku (West),16.921189722010425,96.37470176055756,1,4.446953328156682,0.1778781331262672,141.63553585528564,0.0673974261680845,0.4554081181374646,0.4878872347187578,0.0,0.4602799856246586,0.5397200143753413,43.76848820320616,MMR013023003,3803.702115178108,0.63241878436202,1635,16.919631958008,96.332931518555,Dagon Myothit (Seikkan),Telenor,UMTS,2,4.446953328157093,3.0,0.05405405405405406
41,Thanlyin,Day Zat,16.898894022108486,96.36780247064031,1,2.708378417986376,0.108335136719455,141.39261063545027,0.0679146609577163,0.4486962283684836,0.5082557450223886,0.0,0.4576301558665694,0.5423698441334306,39.63565586516876,MMR013023004,8167.617745280266,0.6910320276180251,7917,16.874542,96.368317,Thanlyin,Telenor,UMTS,1,2.7083784179864123,5.0,0.10810810810810811
42,Thanlyin,Yone Tha Pyay Kan,16.826318476877905,96.35149391056024,1,5.458685164540221,0.2183474065816088,140.4639802437583,0.0696965283423594,0.4230386830984368,0.5784250084039999,0.0,0.4463466318942712,0.5536533681057287,46.40564491648246,MMR013023005,5522.122419953346,0.6610100335600341,7916,16.873116,96.366989,Thanlyin,Telenor,UMTS,1,5.458685164540361,7.0,0.16216216216216217
43,Thanlyin,Min Ga Lun,16.808804589030675,96.38458945716522,1,7.39236772887105,0.295694709154842,138.86662886413762,0.0706250074884234,0.3789047459567543,0.6149881658566753,0.0,0.4143172589417424,0.5856827410582576,51.52692366516438,MMR013023006,4852.199726104736,0.6510906905654371,7916,16.873116,96.366989,Thanlyin,Telenor,UMTS,1,7.392367728870935,7.0,0.16216216216216217
44,Thanlyin,Baw Tha Pyay Kan,16.78388306446298,96.35401544972888,1,8.903297084976058,0.3561318833990423,139.5579825782385,0.0709171503913238,0.3980064675629561,0.6264926428314267,0.0,0.4322793938532266,0.5677206061467733,54.88372209614414,MMR013023007,6706.587297916412,0.6759149972628228,7833,16.73698425293,96.286239624023,Thanlyin,Telenor,UMTS,1,8.903297084975366,6.0,0.13513513513513514
45,Thanlyin,Kayin Seik,16.763737150030625,96.38996811960034,1,11.43830412935582,0.4575321651742328,137.84361900692005,0.0719785550889081,0.3506395481362949,0.6682903582064064,0.0,0.3982871696468116,0.6017128303531883,61.477622365751806,MMR013023008,4981.400160193443,0.6531062018993216,7833,16.73698425293,96.286239624023,Thanlyin,Telenor,UMTS,1,11.438304129356071,4.0,0.08108108108108109
46,Thanlyin,Tha Pyay Kone,16.870282188590494,96.3725625246941,1,0.6545612386566548,0.0261824495462661,140.57788943828342,0.0687570503040192,0.4261859312838831,0.5414287187352629,0.0,0.4434723494015901,0.5565276505984099,34.91886173175212,MMR013023009,2388.244408607483,0.5967274027065647,7917,16.874542,96.368317,Thanlyin,Telenor,UMTS,1,0.6545612386567189,7.0,0.16216216216216217
47,Thanlyin,Bagan Taung,16.849617009826435,96.38294217339087,1,3.116030789841588,0.1246412315936635,139.74111208230488,0.0694618239738168,0.4030662347027151,0.5691824391785782,0.0,0.4279836653740945,0.5720163346259055,41.05871891500839,MMR013023010,5423.287704229355,0.6596248508172518,7916,16.873116,96.366989,Thanlyin,Telenor,UMTS,1,3.116030789841144,4.0,0.08108108108108109
48,Thanlyin,Ah Lun Soke,16.696946158499813,96.25483526624846,1,0.528652157879227,0.021146086315169,141.55640419438288,0.0719805565177095,0.453221754014482,0.6683691737152997,0.0,0.4854938669696046,0.5145061330303953,33.98635717436608,MMR013023011,24956.17050886154,0.7767094625363431,7798,16.692254,96.255635,Thanlyin,Telenor,UMTS,1,0.5286521578795497,5.0,0.10810810810810811
49,Thanlyin,Kyaung Kone Seik Gyi (a) Gya Mar,16.708279862214454,96.23767411213709,1,0.2001028333620395,0.0080041133344815,142.28623186783744,0.0714143028314842,0.4733864898862808,0.6460703178116604,0.0,0.4992890640750877,0.5007109359249122,32.990910838942575,MMR013023012,24646.54974508285,0.7757518058254688,7805,16.708145141602,96.239547729492,Thanlyin,MPT,UMTS,1,0.2001028333623685,7.0,0.16216216216216217
50,Thanlyin,Let Yet San,16.70004004817721,96.30281039105157,1,0.5363965276559702,0.0214558611062388,139.99364734941233,0.0725838340661808,0.410043644774646,0.6921260153050415,0.0,0.4523560003542053,0.5476439996457947,34.502011661061246,MMR013023013,14459.320679426191,0.734843304696136,7803,16.704025268555,96.29997253418,Thanlyin,Ooredoo,UMTS,1,0.5363965276557335,21.0,0.5405405405405406
51,Thanlyin,Thu Htay Kwin,16.747549774219376,96.34130844278738,1,5.980346022344897,0.2392138408937959,139.38752704172714,0.0717717893074724,0.3932968751527812,0.6601479999698122,0.0,0.4333245438753358,0.5666754561246641,47.85296229549771,MMR013023014,5179.2167382240295,0.6560930224662415,7833,16.73698425293,96.286239624023,Thanlyin,Telenor,UMTS,1,5.980346022345688,5.0,0.10810810810810811
52,Thanlyin,Sit Pin Kwin,16.746928833923445,96.31541024919552,1,3.2970993133124256,0.131883972532497,140.30636688030685,0.0714293396998353,0.418683912843123,0.6466624639976566,0.0,0.452880695516303,0.5471193044836969,41.11982791920528,MMR013023015,6854.9646137952805,0.6775934477909491,7833,16.73698425293,96.286239624023,Thanlyin,Telenor,UMTS,1,3.297099313312616,5.0,0.10810810810810811
53,Thanlyin,Ba Yet,16.765270030141608,96.3026449618421,1,3.597747354186389,0.1439098941674555,141.0752874896262,0.0707368411515507,0.4399287649599464,0.6193921331948422,0.0,0.4668482701951807,0.5331517298048192,41.63186959711962,MMR013023016,4918.827582120895,0.6521366879492616,7833,16.73698425293,96.286239624023,Thanlyin,Telenor,UMTS,1,3.597747354186412,7.0,0.16216216216216217
54,Thanlyin,Nga Byay Ma,16.794403548316783,96.30636954582872,1,4.852834213524062,0.1941133685409624,141.4820985229479,0.0699769215284024,0.4511687293173348,0.5894667859747807,0.0,0.4719134378159517,0.5280865621840483,44.56810054521847,MMR013023017,8052.055376529694,0.6899390147373329,1591,16.811141967773,96.264266967773,Dagon Myothit (Seikkan),Ooredoo,UMTS,1,4.85283421352207,5.0,0.10810810810810811
55,Thanlyin,Nga/Pa,16.782860547631838,96.27433626959431,1,2.295676140444046,0.0918270456177618,142.37451582340455,0.0698586662655674,0.4758257268602665,0.5848099384699398,0.0,0.4921733586017174,0.5078266413982826,38.12702235803995,MMR013023018,5603.388320922852,0.6621305421680768,7879,16.768569946289,96.258773803711,Thanlyin,Ooredoo,UMTS,1,2.29567614044218,6.0,0.13513513513513514
56,Thanlyin,Tha Nat Pin,16.781036929707604,96.29181863246993,1,3.781336168674856,0.1512534467469942,141.7400634802163,0.0701489055088717,0.458296158732111,0.5962394500501049,0.0,0.47898765242981,0.52101234757019,41.89039201837251,MMR013023019,3921.407917022705,0.6347560684994007,7879,16.768569946289,96.258773803711,Thanlyin,Ooredoo,UMTS,1,3.781336168675377,7.0,0.16216216216216217
57,Thanlyin,Bo Gyoke,16.746555224938934,96.2346845735472,1,1.4730184220424631,0.0589207368816985,143.02301256432568,0.0703082792500606,0.4937433339475661,0.6025155276740514,0.0,0.5100591630065389,0.4899408369934611,35.88435676780383,MMR013023020,19799.49371004105,0.758953982902121,7861,16.75895690918,96.239547729492,Thanlyin,MPT,UMTS,2,1.4730184220424458,4.0,0.08108108108108109
58,Thanlyin,Nyaung Thone Pin,16.7688388455687,96.27177782949838,1,1.3848192875450278,0.0553927715018011,142.20129962162855,0.070210699363004,0.471039858792266,0.5986728686441875,0.0,0.4901848102700543,0.5098151897299457,35.97079413605725,MMR013023021,16054.115273952484,0.7428689171685691,7879,16.768569946289,96.258773803711,Thanlyin,Ooredoo,UMTS,1,1.384819287544668,5.0,0.10810810810810811
59,Thanlyin,Hpa Yar Kone,16.722645993266735,96.28521340143097,1,1.4667904835316747,0.0586716193412669,140.95057305213976,0.071690365754074,0.4364829738742095,0.6569415712461495,0.0,0.4695517634800005,0.5304482365199995,36.477020708276015,MMR013023022,44031.20804524422,0.8202638676365511,7806,16.711351,96.292328,Thanlyin,Mytel,LTE,1,1.466790483531892,22.0,0.5675675675675675
60,Thanlyin,La Har Yet,16.871798804691043,96.33974987193449,1,2.9021727156027435,0.1160869086241097,141.85556041124644,0.0682931494238067,0.4614872752010199,0.5231604776039981,0.0,0.4707382555614666,0.5292617444385334,39.90414068402458,MMR013023023,8507.281002044678,0.6941573187810655,7916,16.873116,96.366989,Thanlyin,Telenor,UMTS,1,2.9021727156016777,4.0,0.08108108108108109
61,Thanlyin,Ka Dat Hpyar,16.84561432561802,96.33655203949124,1,4.454507429607716,0.1781802971843086,141.41402671423032,0.0689672461246604,0.4492879428069966,0.5497061506179041,0.0,0.4643506739786327,0.5356493260213673,43.72555772137903,MMR013023024,4175.342524290085,0.639568265537464,7916,16.873116,96.366989,Thanlyin,Telenor,UMTS,1,4.454507429607707,5.0,0.10810810810810811
62,Thanlyin,Nyaung Lay Pin,16.82661965124514,96.32152744799234,1,4.505934439917458,0.1802373775966983,141.5729315943769,0.0692909373274669,0.4536783969558901,0.5624529877056637,0.0,0.4699945855683561,0.530005414431644,43.76432387227656,MMR013023025,5310.395390510559,0.6580114293063408,1620,16.830368041992,96.279373168945,Dagon Myothit (Seikkan),Ooredoo,UMTS,1,4.505934439917038,6.0,0.13513513513513514
63,Thanlyin,Ku Lar Wea,16.809328627893116,96.30566927735438,1,3.647882295592604,0.1459152918237041,141.79599630418545,0.0695550263352416,0.4598415517925895,0.5728527129054409,0.0,0.4767932259595172,0.5232067740404828,41.60301912002949,MMR013023026,9222.50358581543,0.7003491856373343,1620,16.830368041992,96.279373168945,Dagon Myothit (Seikkan),Ooredoo,UMTS,1,3.647882295592908,5.0,0.10810810810810811
64,Thanlyin,Say Lone Gyi,16.717861274375743,96.33265698359054,1,3.7893620818222735,0.1515744832728909,139.2174740645258,0.0724985180592513,0.3885984052341947,0.6887663032341556,0.0,0.4336235899341888,0.5663764100658112,42.59011514736063,MMR013023027,1826.3091118335724,0.5761582239074075,7800,16.694412231445,96.306838989258,Thanlyin,Ooredoo,UMTS,1,3.789362081822912,6.0,0.13513513513513514
65,Thanlyin,Chaung Sauk,16.726105462682945,96.34709041160733,1,5.549392397944766,0.2219756959177906,138.82575895758697,0.0724652731508525,0.3777755329922772,0.6874571313206714,0.0,0.4242277727415363,0.5757722272584637,46.95512516394439,MMR013023028,1253.198995232582,0.5472876116530048,7800,16.694412231445,96.306838989258,Thanlyin,Ooredoo,UMTS,1,5.549392397945985,7.0,0.16216216216216217
66,Thanlyin,Urban,16.764031631169093,96.23788142046229,0,0.5915167164900496,0.0236606686596019,143.23382085207606,0.069872136621711,0.499567850606343,0.5853403959979431,0.0,0.512433732415083,0.4875662675849169,8.733134133349873,MMR013023701,68808.91952371597,0.8545104438466763,7861,16.75895690918,96.239547729492,Thanlyin,MPT,UMTS,2,0.5915167164897448,8.0,0.1891891891891892
67,Kyauktan,Kan Pyaung,16.690965742534598,96.40198352278266,1,9.855868344980053,0.3942347337992021,136.24603363113803,0.0742630694196909,0.3064991458098022,0.7582536681346954,0.0,0.3742623241585362,0.6257376758414638,58.040149165574086,MMR013024001,3658.050160765648,0.6294243735543866,4214,16.686172485352,96.309585571289,Kyauktan,Ooredoo,UMTS,1,9.855868344980127,9.0,0.21621621621621623
68,Kyauktan,Pi La Khat,16.65359833186366,96.38585908210491,1,6.594888909711326,0.263795556388453,136.3562616519876,0.0751390839238438,0.3095446851980002,0.7927507878405645,0.0,0.3820256005943849,0.617974399405615,50.097349374391406,MMR013024002,1821.123001456261,0.57594019508848,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,6.594888909709255,3.0,0.05405405405405406
69,Kyauktan,Kyon Kan,16.660303416523597,96.44131768540429,1,12.479992678238547,0.4991997071295418,134.3044002137106,0.0757396565192762,0.2528528859510092,0.8164011094031374,0.0,0.3373851194688284,0.6626148805311716,64.89120563574008,MMR013024003,2645.5842809677124,0.6045745488935717,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,12.479992678239384,7.0,0.16216216216216217
70,Kyauktan,Wea Gyi,16.638225105196838,96.4542947983398,1,13.523587851682487,0.5409435140672995,133.52015799362073,0.0765968969413114,0.2311847061836248,0.8501589128589767,0.0,0.3240308371849276,0.6759691628150724,67.59614828626405,MMR013024004,2132.367172598839,0.5880377276037759,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,13.52358785168157,5.0,0.10810810810810811
71,Kyauktan,Ywar Thit Gyi,16.626919829828058,96.42739669816086,1,10.6789038082202,0.427156152328808,134.44965567851486,0.0765488045497556,0.2568662142862432,0.8482650526767789,0.0,0.3455760400448235,0.6544239599551764,60.44572853905613,MMR013024005,1290.4193089008331,0.549531053612307,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,10.678903808219896,6.0,0.13513513513513514
72,Kyauktan,Kyan Pin,16.62758251404552,96.39599603252104,1,7.339024900586935,0.2935609960234774,135.65818695213545,0.0760667321012363,0.2902572664643775,0.8292812220613818,0.0,0.3711108598039281,0.6288891401960719,52.04699686434972,MMR013024006,1885.8464361429208,0.5786178187332193,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,7.339024900588696,4.0,0.08108108108108109
73,Kyauktan,Thaung Gyi,16.64641407658381,96.34816902227412,1,2.6008232200075745,0.1040329288003029,137.64930710998638,0.0748008004135349,0.3452708176524685,0.7794293112048176,0.0,0.4103945916853209,0.5896054083146791,40.086056852738366,MMR013024007,4428.5421776771545,0.64408360168903,4206,16.64095,96.324432,Kyauktan,Telenor,UMTS,1,2.600823220006615,5.0,0.10810810810810811
74,Kyauktan,Kayin Chaung,16.52968982639143,96.45003166096458,1,17.469687025130824,0.6987874810052329,132.58514613216948,0.0799070679701578,0.2053508444256588,0.9805121954674986,0.0,0.3216250470819348,0.6783749529180652,77.10287315408496,MMR013024008,3039.6306057572365,0.6152218906525009,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,17.469687025130977,8.0,0.1891891891891892
75,Kyauktan,Zwe Ka Nar,16.530729229145955,96.46600868669964,1,18.705913484512976,0.748236539380519,131.95599587186328,0.080121052146262,0.1879677699216502,0.9889388113548332,0.0,0.3081134261366277,0.6918865738633724,80.27249097078173,MMR013024009,3558.7110980153084,0.6273129180232534,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,18.705913484512827,3.0,0.05405405405405406
76,Kyauktan,Ah Se,16.600864668974975,96.46215876276436,1,14.819576214903222,0.5927830485961288,132.7975149306517,0.0778611820274003,0.2112184771348089,0.8999459811670807,0.0,0.3145276027396496,0.6854723972603504,70.84906887467298,MMR013024010,5232.109669804573,0.65687233028784,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,14.819576214901314,5.0,0.10810810810810811
77,Kyauktan,Min Ga Lun,16.532367757679737,96.48243288318156,1,20.01294689792887,0.8005178759171548,131.30204305074489,0.0803217704975835,0.1698994143493659,0.996843024081763,0.0,0.2939409558092255,0.7060590441907745,83.6219582178909,MMR013024011,4129.841239929199,0.63872789401987,4199,16.633987426758,96.327438354492,Kyauktan,Ooredoo,UMTS,1,20.01294689792809,5.0,0.10810810810810811
